datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congelado,vl_descongelado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33903000.0,Material de Consumo,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,30.0,0.0,Tesouro Municipal,297000.0,499111.53,68487.66,68487.66,0.0,528419.45,116643.73,411775.72,126044.74,7120.11,118924.63,65281.16,64531.16
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33903300.0,Passagens e Despesas com Locomoção,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,33.0,0.0,Tesouro Municipal,350000.0,350000.0,80709.37,30000.0,50709.37,499661.82,203268.29,296393.53,382292.69,115899.16,266393.53,92855.41,86509.66
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33903500.0,Serviços de Consultoria,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,35.0,0.0,Tesouro Municipal,2600000.0,2278310.32,2224335.78,7423.91,2216911.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33903600.0,Outros Serviços de Terceiros - Pessoa Física,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,36.0,0.0,Tesouro Municipal,30000.0,14735.47,6917.95,0.0,6917.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,12050000.0,12030055.0,2778708.28,1100000.0,1678708.28,11550395.51,1698086.44,9852309.07,10255595.62,1022863.01,9232732.61,3370599.13,3042952.29
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33904700.0,Obrigações Tributárias e Contributivas,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,47.0,0.0,Tesouro Municipal,30000.0,30000.0,6917.95,0.0,6917.95,22514.4,0.0,22514.4,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,33909200.0,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,92.0,0.0,Tesouro Municipal,0.0,99787.68,0.0,0.0,0.0,87693.67,323.93,87369.74,134324.33,62254.45,72069.88,64542.82,64542.82
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Atividade,2100.0,Administração da Unidade,44905200.0,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,52.0,0.0,Tesouro Municipal,100000.0,130000.0,100000.0,100000.0,0.0,136893.3,38287.69,98605.61,32262.28,0.0,32262.28,18758.68,18758.68
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Auxilios,2100.0,Administração da Unidade,33904600.0,Auxílio-Alimentação,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,46.0,0.0,Tesouro Municipal,1461530.0,1461530.0,0.0,0.0,0.0,1006414.82,37417.36,968997.46,1189992.6,220995.14,968997.46,968997.46,968997.46
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Auxilios,2100.0,Administração da Unidade,33904900.0,Auxílio-Transporte,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,49.0,0.0,Tesouro Municipal,455000.0,455000.0,0.0,0.0,0.0,234829.26,11947.04,222882.22,234829.26,11947.04,222882.22,222882.22,222882.22
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Pessoal,2100.0,Administração da Unidade,31901100.0,Vencimentos e Vantagens Fixas - Pessoal Civil,3.0,Despesas Correntes,1.0,PESSOAL E ENCARGOS SOCIAIS,90.0,Aplicações Diretas,11.0,0.0,Tesouro Municipal,20077895.0,20077895.0,0.0,0.0,0.0,10265844.4,1448205.43,8817638.97,10265844.4,1448205.43,8817638.97,8817638.97,8817638.97
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Atividade,Pessoal,2100.0,Administração da Unidade,31909600.0,Ressarcimento de Despesas de Pessoal Requisitado,3.0,Despesas Correntes,1.0,PESSOAL E ENCARGOS SOCIAIS,90.0,Aplicações Diretas,96.0,0.0,Tesouro Municipal,1554000.0,1554000.0,0.0,0.0,0.0,1416607.11,567394.1,849213.01,849213.01,0.0,849213.01,267282.37,169269.34
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Projeto,Projeto,3000.0,"Construção, Aquisição e Reforma de Sedes Administrativas",44903900.0,Outros Serviços de Terceiros - Pessoa Jurídica,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,13497000.0,13497000.0,13687941.65,4949844.01,8738097.64,2248455.89,575838.99,1672616.9,340606.96,131000.0,209606.96,144241.32,144241.32
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,122.0,Administração Geral,3024.0,Suporte Administrativo,Projeto,Projeto,3000.0,"Construção, Aquisição e Reforma de Sedes Administrativas",44905100.0,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,51.0,0.0,Tesouro Municipal,1999000.0,1999000.0,1999000.0,0.0,1999000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,126.0,Tecnologia da Informação,3024.0,Suporte Administrativo,Atividade,Atividade,2171.0,Manutenção de Sistemas de Informação e Comunicação,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1062100.0,1062100.0,294976.74,145357.0,149619.74,1766123.64,859357.0,906766.64,179269.75,0.0,179269.75,35350.59,35350.59
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2118.0,Promoção de Campanhas e Eventos de Interesse do Município.,33503900.0,Outros Serviços de Terceiros - Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,50.0,Transferências a Instituições Privadas sem fins Lucrativos,39.0,0.0,Tesouro Municipal,7400000.0,7000000.0,800000.0,800000.0,0.0,7000000.0,0.0,7000000.0,7000000.0,0.0,7000000.0,3500000.0,3500000.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2118.0,Promoção de Campanhas e Eventos de Interesse do Município.,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,119916548.0,119230493.06,13687501.0,1024728.02,12662772.98,28791603.44,138196.74,28653406.7,32805678.44,4152271.74,28653406.7,22999544.21,18917519.21
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2118.0,Promoção de Campanhas e Eventos de Interesse do Município.,33909200.0,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,92.0,0.0,Tesouro Municipal,0.0,186054.94,0.0,0.0,0.0,186054.94,0.0,186054.94,186054.94,0.0,186054.94,186054.94,186054.94
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2365.0,"E1078 - Realização e Eventos, Shows, Feiras, Locação dos Espaços existentes na SPTuris",33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1850000.0,1850000.0,3700000.0,1850000.0,1850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,4.0,Administração,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2368.0,E1939 - Eventos em Geral- SP Turis,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,400000.0,400000.0,800000.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2102.0,Operação e Manutenção da Infraestrutura Turística,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,6650000.0,6230000.0,4650000.0,1703798.38,2946201.62,3283798.38,0.0,3283798.38,3283798.38,0.0,3283798.38,1493798.38,1135798.38
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2105.0,Administração da Fábrica do Samba,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1500000.0,1500000.0,1500000.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1021.0,Projetos de Fomento ao Turismo,44903900.0,Outros Serviços de Terceiros - Pessoa Jurídica,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1050000.0,1050000.0,1050000.0,446666.67,603333.33,446666.67,446666.67,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1021.0,Projetos de Fomento ao Turismo,44905100.0,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,51.0,0.0,Tesouro Municipal,51000.0,51000.0,51000.0,0.0,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1021.0,Projetos de Fomento ao Turismo,44909300.0,Indenizações e restituições ,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,93.0,2.0,Transferências Federais,0.0,420000.0,0.0,0.0,0.0,420000.0,144991.7,275008.3,275008.3,0.0,275008.3,275008.3,275008.3
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1027.0,Implantação de Polos Turísticos,44903900.0,Outros Serviços de Terceiros - Pessoa Jurídica,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1029.0,Modernização do Complexo Anhembi,44903500.0,Serviços de Consultoria,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,35.0,0.0,Tesouro Municipal,0.0,900000.0,0.0,0.0,0.0,529280.0,0.0,529280.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1029.0,Modernização do Complexo Anhembi,44905100.0,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,51.0,2.0,Transferências Federais,60000000.0,55304720.83,60000000.0,4695279.17,55304720.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1032.0,Construção da Fábrica do Samba,44905100.0,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,51.0,0.0,Tesouro Municipal,1000.0,729931.47,1000.0,1000.0,0.0,729931.47,0.0,729931.47,729931.47,0.0,729931.47,729931.47,729931.47
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1032.0,Construção da Fábrica do Samba,44905100.0,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,51.0,2.0,Transferências Federais,0.0,3066347.7,0.0,0.0,0.0,3066347.7,0.0,3066347.7,3145326.61,78978.91,3066347.7,2987368.79,2987368.79
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,23.0,Comércio e Serviços,695.0,Turismo,3015.0,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1400.0,E2988 - Construção do Portal da Zona Leste,44903900.0,Outros Serviços de Terceiros - Pessoa Jurídica,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,24.0,Comunicações,131.0,Comunicação Social,3024.0,Suporte Administrativo,Atividade,Atividade,2104.0,Manutenção da TV da Cidade de São Paulo,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,24.0,Comunicações,131.0,Comunicação Social,3024.0,Suporte Administrativo,Atividade,Atividade,2104.0,Manutenção da TV da Cidade de São Paulo,44905200.0,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90.0,Aplicações Diretas,52.0,0.0,Tesouro Municipal,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,24.0,Comunicações,131.0,Comunicação Social,3024.0,Suporte Administrativo,Atividade,Atividade,2153.0,Publicação de Editais e Outras Publicações Legais,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,1600000.0,1600000.0,661832.7,495166.03,166666.67,1433333.33,0.0,1433333.33,933333.33,0.0,933333.33,268105.31,268105.31
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,24.0,Comunicações,131.0,Comunicação Social,3024.0,Suporte Administrativo,Atividade,Atividade,8052.0,Publicações de Interesse do Município,33903900.0,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,39.0,0.0,Tesouro Municipal,118501000.0,116621000.0,5000000.0,880000.0,4120000.0,129127259.41,16626259.41,112501000.0,115501000.0,3000000.0,112501000.0,18471883.52,17708118.6
2015-01-01,2015-07-30,2015,2015,Administração Direta,11.0,SGM,Secretaria do Governo Municipal,20.0,Gabinete do Secretário,24.0,Comunicações,131.0,Comunicação Social,3024.0,Suporte Administrativo,Atividade,Atividade,8052.0,Publicações de Interesse do Município,33909200.0,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90.0,Aplicações Diretas,92.0,0.0,Tesouro Municipal,0.0,1707600.36,0.0,0.0,0.0,1660748.17,0.0,1660748.17,0.0,0.0,0.0,0.0,0.0
